b_scan_name,hd_g1_g2,hd_g1_g3,hd_g2_g3,hd_g1_cnn,hd_g2_cnn,hd_g3_cnn
Eye5_19.png,0.01331354,0.017243416,0.006079889,0.010887884,0.020751953,0.02468183
Eye5_2.png,0.01280557,0.013553742,0.006371283,0.014014459,0.011541551,0.010179089
Eye5_20.png,0.00632403,0.02438256,0.018082157,0.007560484,0.008103894,0.023272114
Eye5_21.png,0.015337544,0.019204417,0.005961757,0.006824124,0.014286164,0.017798639
Eye5_22.png,0.019294985,0.021555255,0.006505166,0.010627993,0.020976405,0.023346932
Eye5_23.png,0.007190335,0.011037519,0.008666992,0.014597247,0.011336788,0.014782321
Eye5_24.png,0.011659684,0.021933279,0.010446856,0.010277533,0.014187721,0.021200857
Eye5_25.png,0.009942824,0.014077463,0.012640184,0.011045394,0.00797001,0.016916583
Eye5_3.png,0.002787928,0.007918819,0.009226153,0.01476657,0.013293851,0.017448179
Eye5_4.png,0.006552419,0.008115707,0.009430916,0.013033959,0.010592553,0.011045394
Eye5_5.png,0.016310169,0.01625504,0.007253339,0.014542118,0.012344853,0.008281092
Eye5_6.png,0.011084772,0.019499748,0.009037141,0.011608493,0.010659495,0.012159778
Eye5_7.png,0.013463174,0.022575132,0.009167087,0.011328913,0.009702621,0.01203377
Eye5_8.png,0.0046938,0.00847798,0.004453598,0.011427356,0.007820376,0.004981256
Eye5_9.png,0.01269925,0.017440304,0.004953692,0.00937185,0.007162771,0.008288968
Eye6_1.png,0.0257844,0.014148343,0.011919575,0.006808373,0.021771831,0.01164787
Eye6_10.png,0.015542307,0.039649225,0.024114793,0.012273973,0.007103705,0.027517011
Eye6_11.png,0.043925624,0.027662708,0.016262916,0.012703188,0.031222436,0.015085528
Eye6_12.png,0.003162015,0.013766381,0.014534243,0.005186019,0.004331527,0.015857327
Eye6_13.png,0.005453787,0.023094916,0.023925781,0.006150769,0.005375032,0.021574943
Eye6_14.png,0.008115707,0.030336442,0.022220735,0.007119456,0.006146831,0.027012979
Eye6_15.png,0.021582819,0.017582063,0.006694178,0.005957819,0.019806893,0.015806137
Eye6_16.png,0.024162046,0.026233304,0.003189579,0.004532353,0.026229366,0.028300624
Eye6_17.png,0.021980532,0.018834268,0.00387081,0.006371283,0.027075983,0.023929719
Eye6_18.png,0.010872133,0.02452432,0.013652186,0.006402785,0.010754001,0.023878528
Eye6_19.png,0.036266696,0.019117786,0.01714891,0.006469727,0.039365707,0.022216797
Eye6_2.png,0.029769405,0.025705645,0.005189957,0.007044638,0.024496755,0.020432995
Eye6_20.png,0.012494487,0.02934019,0.016845703,0.004370905,0.013179656,0.028631395
Eye6_21.png,0.013805759,0.020499937,0.00851342,0.006930444,0.016585811,0.024721207
Eye6_22.png,0.017373362,0.029328377,0.011955015,0.007367534,0.024307743,0.036262758
Eye6_23.png,0.021039409,0.012707126,0.008458291,0.005926317,0.025548135,0.017215852
Eye6_24.png,0.008816627,0.010856382,0.013443485,0.012112525,0.012533865,0.020755891
Eye6_25.png,0.012415732,0.026808216,0.014581496,0.008682743,0.012514176,0.025835591
Eye6_3.png,0.015093403,0.028788905,0.013695502,0.006347656,0.016258978,0.029930853
Eye6_4.png,0.013923891,0.019991967,0.006847751,0.006280714,0.01902328,0.023256363
Eye6_5.png,0.010557113,0.020913401,0.024311681,0.006717805,0.006737494,0.018897272
Eye6_6.png,0.017589938,0.024421938,0.008729996,0.010694934,0.010391728,0.018176663
Eye6_7.png,0.006627237,0.029355941,0.023681641,0.007891255,0.003288023,0.022291614
Eye6_8.png,0.035487021,0.032360446,0.00406376,0.012982768,0.022504253,0.019377678
Eye6_9.png,0.005221459,0.028328188,0.025004725,0.011297411,0.008241715,0.017030777
Eye7_1.png,0.009084394,0.024291992,0.016436177,0.009375788,0.006615423,0.01960213
Eye7_10.png,0.008237777,0.030430948,0.02226405,0.013837261,0.007568359,0.016609438
Eye7_11.png,0.006158644,0.021775769,0.015688004,0.00539472,0.003772366,0.017223727
Eye7_12.png,0.015337544,0.016314107,0.004252772,0.00804089,0.009927073,0.009714434
Eye7_13.png,0.019019342,0.017767137,0.007717994,0.006390972,0.015684066,0.013518303
Eye7_14.png,0.00870637,0.012659873,0.004174017,0.006615423,0.012399981,0.015565934
Eye7_15.png,0.012380292,0.026331748,0.014014459,0.0064461,0.010793378,0.022768082
Eye7_16.png,0.00984438,0.01527454,0.025111045,0.007379347,0.008907195,0.017700195
Eye7_17.png,0.018751575,0.034230878,0.015479303,0.007406912,0.01222672,0.026910597
Eye7_18.png,0.005071825,0.021547379,0.017775013,0.004894626,0.005839686,0.018771264
Eye7_19.png,0.018735824,0.023965159,0.00632403,0.005792433,0.015518681,0.020748015
Eye7_2.png,0.006564233,0.01149036,0.007627426,0.008340159,0.00793457,0.011395854
Eye7_20.png,0.006544544,0.007406912,0.009588426,0.009442729,0.007158833,0.012533865
Eye7_21.png,0.006142893,0.013486801,0.012077085,0.006213773,0.008403163,0.014565745
Eye7_22.png,0.009757749,0.026481382,0.021204795,0.013431672,0.009139522,0.013301726
Eye7_23.png,0.012380292,0.00648154,0.006292528,0.013262349,0.006883191,0.008348034
Eye7_24.png,0.016526745,0.009907384,0.011313162,0.010742188,0.020724389,0.010372039
Eye7_25.png,0.004930066,0.006056263,0.009718372,0.013868763,0.01702684,0.009608115
Eye7_3.png,0.015664378,0.017507245,0.004528415,0.007643177,0.012289724,0.013022146
Eye7_4.png,0.019913212,0.01038779,0.009769563,0.009675057,0.020082535,0.011061145
Eye7_5.png,0.013010333,0.022705078,0.009694745,0.007568359,0.007332094,0.015688004
Eye7_6.png,0.011195029,0.01406565,0.01026572,0.004701676,0.009399414,0.014703566
Eye7_7.png,0.019027218,0.029261435,0.010336599,0.009805003,0.010639806,0.019511561
Eye7_8.png,0.006950132,0.025445754,0.023724956,0.013644311,0.012112525,0.012565367
Eye7_9.png,0.008202337,0.010954826,0.005123015,0.006347656,0.011124149,0.012600806
Eye8_1.png,0.014935893,0.018641318,0.004288212,0.006052325,0.015577747,0.019188666
Eye8_10.png,0.018578314,0.027883222,0.009367912,0.010635868,0.01082488,0.017247354
Eye8_11.png,0.002358713,0.021378056,0.02124811,0.004445722,0.004237021,0.019184728
Eye8_12.png,0.021003969,0.02156313,0.00600901,0.007599861,0.016609438,0.017286731
Eye8_13.png,0.014483052,0.020444808,0.006221648,0.00749748,0.008962324,0.014947707
Eye8_14.png,0.007536857,0.022571195,0.018979965,0.007257277,0.005138766,0.018141224
Eye8_15.png,0.011951077,0.027489447,0.017263105,0.010769752,0.006001134,0.017333984
Eye8_16.png,0.022138042,0.032695155,0.010557113,0.014164094,0.008690619,0.018531061
Eye8_17.png,0.016865392,0.033333071,0.016475554,0.011431294,0.006930444,0.021901777
Eye8_18.png,0.011069021,0.014754757,0.004859186,0.006347656,0.007973948,0.011163527
Eye8_19.png,0.025973412,0.025512695,0.004626859,0.00394169,0.022953157,0.02249244
Eye8_2.png,0.008793,0.01594002,0.00949392,0.007387223,0.012762254,0.020696825
Eye8_20.png,0.024677892,0.028280935,0.003886561,0.007402974,0.020724389,0.024256552
Eye8_21.png,0.005567981,0.030655399,0.03315981,0.007757371,0.010214529,0.022968908
Eye8_22.png,0.006729618,0.01606209,0.021492251,0.011521862,0.005524666,0.022449124
Eye8_23.png,0.019357989,0.025666268,0.007607737,0.007725869,0.013285975,0.018798828
Eye8_24.png,0.024815713,0.036947927,0.012140089,0.012860698,0.01499496,0.024244739
Eye8_25.png,0.024945659,0.037385018,0.012439359,0.016873267,0.009411227,0.020519626
Eye8_3.png,0.028040732,0.028017106,0.00867093,0.011651808,0.018893334,0.016562185
Eye8_4.png,0.006465789,0.028891287,0.029985982,0.004819808,0.007859753,0.024528257
Eye8_5.png,0.019082346,0.024248677,0.005953881,0.005229335,0.015947896,0.020098286
Eye8_6.png,0.018082157,0.018924836,0.003772366,0.010435043,0.010167276,0.010568926
Eye8_7.png,0.023067351,0.02702873,0.007221837,0.008785125,0.014463363,0.018424742
Eye8_8.png,0.007682554,0.020921276,0.024303805,0.005906628,0.006658739,0.019889585
Eye8_9.png,0.011470672,0.026508947,0.015038275,0.009612053,0.003827495,0.017542685
